資料区分,都道府県コード,警察署等コード,本票番号,補充票番号,当事者種別,乗車別,乗車等の区分,エアバッグの装備,サイドエアバッグの装備,人身損傷程度,用途別,車両形状,車両の衝突部位,車両の損壊程度
2,20,103,0460,004,03,2,01,2,2,2,  ,  ,  , 
2,20,103,0461,003,14,2,01,2,2,2,  ,  ,  , 
2,20,103,0462,003,04,2,01,2,2,2,  ,  ,  , 
2,20,103,0463,003,03,2,01,2,2,2,  ,  ,  , 
2,20,103,0470,003,61,5,07,0,0,2,00,00,00,0
2,20,103,0470,004,61,5,07,0,0,2,00,00,00,0
2,20,103,0471,003,04,2,01,2,2,2,  ,  ,  , 
2,20,103,0478,003,03,2,01,2,2,2,  ,  ,  , 
2,20,103,0488,003,03,1,07,2,2,2,31,01,30,3
2,20,103,0490,003,04,2,01,2,2,2,  ,  ,  , 
2,20,103,0491,003,13,2,01,2,2,2,  ,  ,  , 
2,20,103,0494,003,04,2,01,2,2,2,  ,  ,  , 
2,20,103,0500,003,04,1,07,2,2,2,31,01,30,3
2,20,103,0500,004,04,2,01,2,2,2,  ,  ,  , 
2,20,103,0500,005,04,2,01,2,2,2,  ,  ,  , 
2,20,103,0502,003,03,2,01,2,2,2,  ,  ,  , 
2,20,103,0505,003,04,2,01,2,2,2,  ,  ,  , 
2,20,103,0505,004,04,2,01,2,2,2,  ,  ,  , 
2,20,104,0141,004,03,2,01,2,2,2,  ,  ,  , 
2,20,104,0143,003,03,2,01,2,2,2,  ,  ,  , 
2,20,105,0087,003,03,2,01,2,2,2,  ,  ,  , 
2,20,105,0092,003,04,2,01,2,2,2,  ,  ,  , 
2,20,105,0096,003,61,5,07,0,0,2,00,00,00,0
2,20,105,0096,004,61,5,07,0,0,2,00,00,00,0
2,20,106,0062,003,17,2,01,2,2,2,  ,  ,  , 
2,20,106,0064,003,03,1,07,2,2,2,31,01,30,3
2,20,106,0065,003,14,2,01,2,2,2,  ,  ,  , 
2,20,107,0131,003,04,2,01,2,2,2,  ,  ,  , 
2,20,107,0133,003,04,2,01,1,2,2,  ,  ,  , 
2,20,107,0133,004,03,2,01,1,2,2,  ,  ,  , 
2,20,107,0134,003,13,2,01,2,2,2,  ,  ,  , 
2,20,107,0135,003,03,1,07,2,2,2,31,01,35,2
2,20,107,0135,005,13,2,01,2,2,2,  ,  ,  , 
2,20,108,0161,003,03,2,01,2,2,2,  ,  ,  , 
2,20,108,0165,003,03,2,01,2,2,2,  ,  ,  , 
2,20,108,0166,003,03,2,01,2,2,2,  ,  ,  , 
2,20,108,0166,004,03,2,01,2,2,2,  ,  ,  , 
2,20,108,0166,005,03,2,01,2,2,2,  ,  ,  , 
2,20,109,0030,003,04,2,01,2,2,2,  ,  ,  , 
2,20,110,0027,003,04,2,01,2,2,2,  ,  ,  , 
2,20,112,0015,003,03,2,01,2,2,2,  ,  ,  , 
2,20,112,0016,003,03,2,01,2,2,2,  ,  ,  , 
2,20,113,0036,003,04,1,07,2,2,2,31,01,31,3
2,20,114,0041,003,61,5,07,0,0,2,00,00,00,0
2,20,115,0043,003,03,2,01,2,2,2,  ,  ,  , 
2,20,115,0045,003,03,2,01,2,2,2,  ,  ,  , 
2,20,119,0023,003,04,2,01,1,2,2,  ,  ,  , 
2,20,119,0025,003,04,2,01,2,2,2,  ,  ,  , 
2,21,101,0300,001,14,2,01,1,2,2,  ,  ,  , 
2,21,101,0303,001,04,1,07,2,2,2,31,01,30,3
2,21,101,0308,001,04,2,01,2,2,2,  ,  ,  , 
2,21,101,0329,001,03,2,01,2,2,2,  ,  ,  , 
2,21,101,0333,001,03,2,01,2,2,2,  ,  ,  , 
2,21,101,0335,001,17,1,07,2,2,2,31,11,30,3
2,21,101,0338,001,61,5,07,0,0,2,00,00,00,0
2,21,102,0041,001,04,2,01,2,2,2,  ,  ,  , 
2,21,102,0046,001,03,2,01,2,2,2,  ,  ,  , 
2,21,103,0092,001,03,2,01,2,2,2,  ,  ,  , 
2,21,103,0093,001,61,5,07,0,0,2,00,00,00,0
2,21,103,0094,001,03,1,07,1,2,2,31,01,30,3
2,21,103,0099,001,03,2,01,2,2,2,  ,  ,  , 
2,21,104,0129,001,04,1,07,2,2,2,31,01,13,3
2,21,104,0130,001,03,2,01,2,2,2,  ,  ,  , 
2,21,104,0138,001,04,2,01,2,2,2,  ,  ,  , 
2,21,104,0139,001,04,1,07,2,2,2,31,01,30,3
2,21,104,0139,002,04,2,01,2,2,2,  ,  ,  , 
2,21,105,0175,001,04,2,01,2,2,2,  ,  ,  , 
2,21,105,0175,002,04,2,01,2,2,2,  ,  ,  , 
2,21,105,0182,001,02,2,01,2,2,2,  ,  ,  , 
2,21,105,0183,001,03,2,01,2,2,2,  ,  ,  , 
2,21,105,0184,001,03,2,01,2,2,2,  ,  ,  , 
2,21,106,0200,001,04,2,01,2,2,2,  ,  ,  , 
2,21,106,0200,002,04,2,01,2,2,2,  ,  ,  , 
2,21,106,0204,001,14,1,07,2,2,2,31,11,80,2
2,21,106,0213,001,04,2,01,2,2,2,  ,  ,  , 
2,21,106,0215,001,61,5,07,0,0,2,00,00,00,0
2,21,108,0094,001,04,2,01,2,2,2,  ,  ,  , 
2,21,108,0094,002,04,2,01,2,2,2,  ,  ,  , 
2,21,109,0043,001,03,2,01,2,2,2,  ,  ,  , 
2,21,109,0045,001,03,2,01,2,2,2,  ,  ,  , 
2,21,109,0047,001,03,2,01,1,2,2,  ,  ,  , 
2,21,109,0047,002,03,2,01,1,2,2,  ,  ,  , 
2,21,109,0047,003,03,2,01,1,2,2,  ,  ,  , 
2,21,112,0039,001,12,2,01,2,2,2,  ,  ,  , 
2,21,112,0041,001,03,2,01,2,2,2,  ,  ,  , 
2,21,115,0033,001,04,2,01,2,2,2,  ,  ,  , 
2,21,115,0033,002,04,2,01,2,2,2,  ,  ,  , 
2,21,115,0033,003,04,2,01,2,2,2,  ,  ,  , 
2,21,117,0172,001,03,2,01,1,2,2,  ,  ,  , 
2,21,117,0172,002,03,2,01,2,2,2,  ,  ,  , 
2,21,117,0181,001,04,2,01,2,2,2,  ,  ,  , 
2,21,117,0181,002,04,2,01,2,2,2,  ,  ,  , 
2,21,117,0181,003,04,2,01,2,2,2,  ,  ,  , 
2,21,117,0185,001,14,2,01,2,2,1,  ,  ,  , 
2,21,117,0187,001,03,2,01,2,2,2,  ,  ,  , 
2,22,059,0069,001,03,2,01,2,2,2,  ,  ,  , 
2,22,059,0069,002,03,2,01,2,2,2,  ,  ,  , 
2,22,059,0070,001,13,2,01,2,2,2,  ,  ,  , 
2,22,059,0070,002,13,2,01,2,2,2,  ,  ,  , 
2,22,059,0070,003,13,2,01,2,2,2,  ,  ,  , 
2,22,059,0071,001,03,1,07,2,2,2,31,01,70,3
2,22,059,0073,001,03,1,07,2,2,2,31,01,30,2
2,22,059,0073,002,03,2,01,2,2,2,  ,  ,  , 
2,22,059,0073,003,03,2,01,2,2,2,  ,  ,  , 
2,22,100,0210,001,04,1,07,2,2,2,31,01,31,3
2,22,100,0212,001,03,2,01,2,2,2,  ,  ,  , 
2,22,100,0215,001,03,2,01,2,2,2,  ,  ,  , 
2,22,100,0215,002,03,2,01,2,2,2,  ,  ,  , 
2,22,100,0219,001,04,2,01,2,2,2,  ,  ,  , 
2,22,100,0219,002,04,2,01,2,2,2,  ,  ,  , 
2,22,100,0219,003,04,2,01,2,2,2,  ,  ,  , 
2,22,101,0373,001,03,2,01,2,2,2,  ,  ,  , 
2,22,101,0374,001,03,2,01,2,2,2,  ,  ,  , 
2,22,101,0378,001,04,2,01,2,2,2,  ,  ,  , 
2,22,101,0379,001,71,5,07,0,0,2,  ,  ,  , 
2,22,101,0389,001,03,1,07,2,2,2,31,01,30,2
2,22,101,0389,002,17,2,01,2,2,2,  ,  ,  , 
2,22,101,0393,001,04,2,01,2,2,2,  ,  ,  , 
2,22,101,0401,001,03,2,01,2,2,2,  ,  ,  , 
2,22,101,0413,001,03,2,01,2,2,2,  ,  ,  , 
2,22,101,0416,001,04,2,01,2,2,2,  ,  ,  , 
2,22,101,0419,001,03,2,01,2,2,2,  ,  ,  , 
2,22,101,0419,002,03,2,01,2,2,2,  ,  ,  , 
2,22,102,0548,001,03,2,01,2,2,2,  ,  ,  , 
2,22,102,0550,001,03,1,07,2,2,2,31,01,30,3
2,22,102,0554,001,03,2,01,2,2,2,  ,  ,  , 
2,22,102,0556,001,61,5,07,0,0,2,00,00,00,0
2,22,102,0556,002,61,5,07,0,0,2,00,00,00,0
2,22,102,0559,001,03,2,01,2,2,2,  ,  ,  , 
2,22,102,0559,002,03,2,01,2,2,2,  ,  ,  , 
2,22,102,0561,001,03,2,01,2,2,2,  ,  ,  , 
2,22,102,0565,001,04,2,01,2,2,2,  ,  ,  , 
2,22,102,0569,001,03,2,01,2,2,2,  ,  ,  , 
2,22,102,0571,001,04,2,01,2,2,2,  ,  ,  , 
2,22,103,0447,001,03,2,01,2,2,2,  ,  ,  , 
2,22,103,0467,001,03,2,01,2,2,2,  ,  ,  , 
2,22,103,0477,001,03,2,01,2,2,2,  ,  ,  , 
2,22,103,0479,001,03,1,07,2,2,2,31,01,30,3
2,22,103,0479,002,03,2,01,2,2,2,  ,  ,  , 
2,22,103,0479,003,03,2,01,2,2,2,  ,  ,  , 
2,22,103,0479,004,03,2,01,2,2,2,  ,  ,  , 
2,22,103,0482,001,03,2,01,2,2,2,  ,  ,  , 
2,22,103,0490,001,04,1,07,2,2,2,31,01,30,3
2,22,103,0491,001,03,2,01,2,2,2,  ,  ,  , 
2,22,104,0335,001,03,2,01,1,2,2,  ,  ,  , 
2,22,104,0335,002,03,2,01,1,2,2,  ,  ,  , 
2,22,104,0335,003,03,2,01,1,2,2,  ,  ,  , 
2,22,104,0335,004,03,2,01,1,2,2,  ,  ,  , 
2,22,104,0341,001,03,2,01,2,2,2,  ,  ,  , 
2,22,104,0342,001,03,2,01,2,2,2,  ,  ,  , 
2,22,104,0342,002,03,2,01,2,2,2,  ,  ,  , 
2,22,104,0346,001,03,1,07,2,2,2,31,01,30,3
2,22,104,0352,001,03,1,07,2,2,2,31,01,31,3
2,22,104,0353,001,04,2,01,2,2,2,  ,  ,  , 
2,22,104,0360,001,04,2,01,2,2,2,  ,  ,  , 
2,22,104,0362,001,04,2,01,2,2,2,  ,  ,  , 
2,22,104,0362,002,04,2,01,2,2,2,  ,  ,  , 
2,22,104,0377,001,03,1,07,2,2,2,31,01,30,3
2,22,105,0159,001,03,1,07,2,2,2,31,01,30,3
2,22,105,0172,001,17,2,01,2,2,2,  ,  ,  , 
2,22,105,0173,001,04,2,01,2,2,2,  ,  ,  , 
2,22,106,0262,001,03,1,07,1,2,2,31,01,10,2
2,22,106,0262,002,03,2,01,1,2,2,  ,  ,  , 
2,22,106,0262,003,03,2,01,1,2,1,  ,  ,  , 
2,22,106,0264,001,04,2,01,2,2,2,  ,  ,  , 
2,22,106,0264,002,04,1,07,2,2,2,31,01,30,3
2,22,106,0264,003,04,2,01,2,2,2,  ,  ,  , 
2,22,106,0268,001,03,2,01,1,2,2,  ,  ,  , 
2,22,106,0269,001,03,2,01,2,2,2,  ,  ,  , 
2,22,106,0277,001,03,2,01,2,2,2,  ,  ,  , 
2,22,106,0278,001,04,2,01,2,2,2,  ,  ,  , 
2,22,106,0280,001,03,2,01,2,2,2,  ,  ,  , 
2,22,106,0281,001,04,2,01,2,2,2,  ,  ,  , 
2,22,106,0281,002,04,2,01,2,2,2,  ,  ,  , 
2,22,106,0286,001,03,2,01,2,2,2,  ,  ,  , 
2,22,107,0154,001,03,1,07,2,2,2,31,01,30,3
2,22,107,0155,001,03,2,01,2,2,2,  ,  ,  , 
2,22,107,0155,002,03,2,01,2,2,2,  ,  ,  , 
2,22,107,0159,001,04,2,01,2,2,2,  ,  ,  , 
2,22,107,0165,001,14,2,01,2,2,2,  ,  ,  , 
2,22,107,0175,001,04,1,07,2,2,2,31,01,30,3
2,22,108,0063,001,03,1,07,2,2,2,31,01,30,3
2,22,108,0063,002,03,2,01,2,2,2,  ,  ,  , 
2,22,108,0065,001,04,1,07,2,2,2,31,01,31,3
2,22,108,0065,002,13,2,01,2,2,2,  ,  ,  , 
2,22,108,0068,001,03,2,01,2,2,2,  ,  ,  , 
2,22,109,0050,001,14,2,01,2,2,2,  ,  ,  , 
2,22,110,0059,001,03,2,01,2,2,2,  ,  ,  , 
2,22,110,0062,001,03,1,07,2,2,2,31,01,30,3
2,22,110,0065,001,03,2,01,2,2,2,  ,  ,  , 
2,22,111,0321,001,14,2,01,2,2,2,  ,  ,  , 
2,22,111,0332,001,04,1,07,2,2,2,31,01,30,2
2,22,111,0335,001,04,2,01,2,2,2,  ,  ,  , 
2,22,111,0338,001,03,1,07,2,2,2,31,01,33,3
2,22,111,0339,001,03,2,01,2,2,2,  ,  ,  , 
2,22,111,0341,001,03,2,01,1,2,2,  ,  ,  , 
2,22,111,0341,002,03,2,01,1,2,2,  ,  ,  , 
2,22,113,0061,001,03,2,01,2,2,2,  ,  ,  , 
2,22,113,0062,001,03,2,01,2,2,2,  ,  ,  , 
2,22,113,0066,001,03,2,01,2,2,2,  ,  ,  , 
2,22,113,0068,001,04,2,01,2,2,2,  ,  ,  , 
2,22,113,0071,001,03,2,01,2,2,2,  ,  ,  , 
2,22,115,0016,001,04,2,01,2,2,2,  ,  ,  , 
2,22,115,0016,002,04,2,01,2,2,2,  ,  ,  , 
2,22,116,0095,001,03,2,01,2,2,2,  ,  ,  , 
2,22,116,0095,002,03,2,01,2,2,2,  ,  ,  , 
2,22,116,0108,001,14,2,01,2,2,2,  ,  ,  , 
2,22,119,0232,001,13,2,01,2,2,2,  ,  ,  , 
2,22,119,0233,001,04,2,01,2,2,2,  ,  ,  , 
2,22,119,0239,001,04,2,01,1,2,2,  ,  ,  , 
2,22,119,0239,002,04,2,01,2,2,2,  ,  ,  , 
2,22,119,0240,001,03,1,07,2,2,2,31,01,30,3
2,22,119,0242,001,71,5,07,0,0,2,  ,  ,  , 
2,22,119,0243,001,04,2,01,2,2,2,  ,  ,  , 
2,22,119,0244,001,04,2,01,2,2,2,  ,  ,  , 
2,22,119,0249,001,03,2,01,2,2,2,  ,  ,  , 
2,22,119,0257,001,04,2,01,2,2,2,  ,  ,  , 
2,22,119,0258,001,03,2,01,1,2,2,  ,  ,  , 
2,22,119,0267,001,14,2,01,2,2,2,  ,  ,  , 
2,22,119,0269,001,04,2,01,2,2,2,  ,  ,  , 
2,22,121,0043,001,03,1,07,2,2,2,31,01,30,3
2,22,121,0043,002,03,2,01,2,2,2,  ,  ,  , 
2,22,124,0294,001,03,2,01,1,2,2,  ,  ,  , 
2,22,124,0296,001,04,2,01,2,2,2,  ,  ,  , 
2,22,124,0299,001,04,1,07,2,2,2,31,01,31,3
2,22,124,0301,001,03,2,01,2,2,2,  ,  ,  , 
2,22,124,0309,001,03,2,01,2,2,2,  ,  ,  , 
2,22,124,0314,001,03,2,01,2,2,2,  ,  ,  , 
2,22,124,0320,001,03,1,07,2,2,2,31,01,60,3
2,22,124,0320,002,03,2,01,2,2,2,  ,  ,  , 
2,22,124,0321,001,04,2,01,2,2,2,  ,  ,  , 
2,22,125,0062,001,04,1,07,2,2,2,31,01,30,3
2,22,125,0069,001,04,2,01,2,2,2,  ,  ,  , 
2,22,126,0205,001,04,2,01,2,2,2,  ,  ,  , 
2,22,126,0205,002,04,2,01,2,2,2,  ,  ,  , 
2,22,126,0210,001,03,2,01,2,2,2,  ,  ,  , 
2,22,126,0211,001,13,1,07,2,2,2,31,11,30,3
2,22,126,0215,001,03,2,01,2,2,2,  ,  ,  , 
2,22,126,0217,001,03,2,01,2,2,2,  ,  ,  , 
2,22,126,0229,001,14,2,01,2,2,2,  ,  ,  , 
2,22,126,0231,001,03,2,01,2,2,2,  ,  ,  , 
2,22,126,0231,002,13,1,07,2,2,2,31,11,33,3
2,23,102,0073,001,04,2,01,1,2,2,  ,  ,  , 
2,23,103,0016,001,03,2,01,1,2,2,  ,  ,  , 
2,23,103,0017,001,04,1,07,1,2,2,31,01,57,1
2,23,103,0017,002,13,2,01,1,2,2,  ,  ,  , 
2,23,105,0079,001,11,1,07,2,2,2,31,11,60,2
2,23,105,0079,002,12,2,01,1,2,2,  ,  ,  , 
2,23,105,0082,001,04,1,07,2,2,2,31,01,78,3
2,23,105,0083,001,04,2,01,1,2,2,  ,  ,  , 
2,23,105,0085,001,03,2,01,2,2,2,  ,  ,  , 
2,23,105,0086,001,04,1,07,2,2,2,31,01,30,3
2,23,105,0088,001,61,5,07,0,0,2,00,00,00,0
2,23,111,0053,001,03,2,01,2,2,2,  ,  ,  , 
2,23,111,0056,001,14,2,01,2,2,2,  ,  ,  , 
2,23,111,0057,001,03,2,01,2,2,2,  ,  ,  , 
2,23,111,0058,001,61,5,07,0,0,2,00,00,00,0
2,23,111,0058,002,61,5,07,0,0,2,00,00,00,0
2,23,111,0060,001,03,2,01,2,2,2,  ,  ,  , 
2,23,111,0062,001,03,2,01,1,2,2,  ,  ,  , 
2,23,113,0272,001,03,2,01,2,2,2,  ,  ,  , 
2,23,113,0272,002,03,2,01,2,2,2,  ,  ,  , 
2,23,113,0272,003,03,2,01,2,2,2,  ,  ,  , 
2,23,113,0279,001,04,1,07,2,2,2,31,01,31,3
2,23,113,0279,002,04,2,01,2,2,2,  ,  ,  , 
2,23,113,0280,001,04,2,01,2,2,2,  ,  ,  , 
2,23,113,0292,001,03,1,07,2,2,2,31,01,30,3
2,23,113,0301,001,03,1,07,2,2,2,31,01,30,3
2,23,113,0301,002,04,2,01,2,2,2,  ,  ,  , 
2,23,114,0097,001,04,1,07,1,2,2,31,01,10,2
2,23,114,0097,002,04,2,01,1,2,2,  ,  ,  , 
2,23,114,0098,001,03,2,01,1,2,2,  ,  ,  , 
2,23,114,0098,002,03,2,01,2,2,2,  ,  ,  , 
2,23,117,0110,001,13,1,07,2,2,2,31,11,30,3
2,23,117,0118,001,14,2,01,2,2,2,  ,  ,  , 
2,23,118,0127,001,04,1,07,2,2,2,31,01,60,3
2,23,118,0127,002,04,2,01,2,2,2,  ,  ,  , 
2,23,118,0133,001,03,2,01,2,2,2,  ,  ,  , 
2,23,123,0116,001,04,1,07,2,2,2,31,01,30,2
2,23,123,0116,002,04,2,01,2,2,2,  ,  ,  , 
2,23,123,0120,001,03,2,01,2,2,2,  ,  ,  , 
2,23,125,0037,001,03,1,07,2,2,4,31,01,10,3
2,23,125,0037,002,04,2,01,2,2,2,  ,  ,  , 
2,24,059,0011,001,03,2,01,2,2,2,  ,  ,  , 
2,24,059,0011,002,03,2,01,2,2,2,  ,  ,  , 
2,24,101,1029,001,04,2,01,2,2,2,  ,  ,  , 
2,24,101,1034,001,03,1,07,2,2,2,31,01,30,3
2,24,101,1034,002,03,2,01,2,2,2,  ,  ,  , 
2,24,101,1035,001,04,2,01,2,2,2,  ,  ,  , 
2,24,101,1038,001,04,2,01,2,2,2,  ,  ,  , 
2,24,101,1044,001,03,2,01,2,2,2,  ,  ,  , 
2,24,101,1055,001,03,2,01,2,2,2,  ,  ,  , 
2,24,101,1081,001,04,2,01,2,2,2,  ,  ,  , 
2,24,101,1082,001,03,2,01,2,2,2,  ,  ,  , 
2,24,101,1085,001,03,2,01,2,2,2,  ,  ,  , 
2,24,101,1085,002,03,2,01,2,2,2,  ,  ,  , 
2,24,101,1089,001,04,2,01,2,2,2,  ,  ,  , 
2,24,101,1091,001,03,2,01,2,2,2,  ,  ,  , 
2,24,101,1096,001,03,2,01,1,2,2,  ,  ,  , 
2,24,101,1096,002,03,2,01,1,2,2,  ,  ,  , 
2,24,101,1096,003,03,2,01,1,2,2,  ,  ,  , 
2,24,101,1111,001,03,2,01,2,2,2,  ,  ,  , 
2,24,101,1138,001,04,2,01,2,2,2,  ,  ,  , 
2,24,101,1140,001,04,2,01,2,2,2,  ,  ,  , 
2,24,101,1140,002,04,2,01,2,2,2,  ,  ,  , 
2,24,101,1145,001,04,2,01,2,2,2,  ,  ,  , 
2,24,101,1148,001,03,2,01,2,2,2,  ,  ,  , 
2,24,102,0345,001,03,1,07,2,2,2,31,01,20,1
2,24,102,0347,001,03,2,01,1,2,2,  ,  ,  , 
2,24,102,0357,001,04,2,01,2,2,2,  ,  ,  , 
2,24,102,0359,001,04,2,01,2,2,2,  ,  ,  , 
2,24,102,0367,001,17,2,01,2,2,2,  ,  ,  , 
2,24,102,0368,001,04,1,07,2,2,2,31,01,20,3
2,24,102,0387,001,03,2,01,2,2,2,  ,  ,  , 
2,24,103,0264,001,03,2,01,1,1,2,  ,  ,  , 
2,24,103,0270,001,04,2,01,2,2,2,  ,  ,  , 
2,24,103,0273,001,03,2,01,2,2,2,  ,  ,  , 
2,24,103,0276,001,03,2,01,2,2,2,  ,  ,  , 
2,24,103,0277,001,01,2,01,2,2,2,  ,  ,  , 
2,24,103,0278,001,04,1,07,2,2,2,31,01,30,3
2,24,103,0293,001,04,1,07,2,2,2,31,01,30,3
2,24,103,0293,002,04,2,01,2,2,2,  ,  ,  , 
2,24,104,0259,001,13,1,07,2,2,2,31,11,30,3
2,24,104,0261,001,03,2,01,2,2,2,  ,  ,  , 
2,24,104,0266,001,03,2,01,2,2,2,  ,  ,  , 
2,24,104,0268,001,03,1,07,2,2,2,31,01,52,3
2,24,105,0162,001,03,1,07,1,2,2,31,01,50,2
2,24,105,0162,002,14,2,01,2,2,2,  ,  ,  , 
2,24,105,0162,003,03,2,01,1,2,2,  ,  ,  , 
2,24,105,0167,001,03,2,01,2,2,2,  ,  ,  , 
2,24,105,0167,002,03,2,01,2,2,2,  ,  ,  , 
2,24,106,0197,001,04,1,07,2,2,2,31,01,10,3
2,24,107,0130,001,04,2,01,2,2,2,  ,  ,  , 
2,24,107,0131,001,04,1,07,2,2,2,31,01,30,3
2,24,107,0139,001,03,1,07,2,2,2,31,01,30,3
2,24,107,0147,001,03,2,01,2,2,2,  ,  ,  , 
2,24,107,0147,002,03,2,01,2,2,2,  ,  ,  , 
2,24,108,0090,001,03,1,07,2,2,2,31,01,30,3
2,24,108,0092,001,03,1,07,1,2,2,31,01,50,2
2,24,108,0092,002,04,2,01,1,2,1,  ,  ,  , 
2,24,109,0216,001,04,1,07,2,2,2,31,01,30,3
2,24,109,0223,001,03,2,01,2,2,2,  ,  ,  , 
2,24,109,0226,001,04,2,01,2,2,2,  ,  ,  , 
2,24,109,0229,001,31,1,07,0,0,2,31,00,30,3
2,24,109,0232,001,04,2,01,1,2,2,  ,  ,  , 
2,24,109,0238,001,03,2,01,2,2,2,  ,  ,  , 
2,24,109,0238,002,03,2,01,2,2,2,  ,  ,  , 
2,24,109,0238,003,03,2,01,2,2,2,  ,  ,  , 
2,24,109,0238,004,03,2,01,2,2,2,  ,  ,  , 
2,24,109,0238,005,03,2,01,2,2,2,  ,  ,  , 
2,24,109,0238,006,03,2,01,2,2,2,  ,  ,  , 
2,24,109,0238,007,03,2,01,2,2,2,  ,  ,  , 
2,24,109,0243,001,03,2,01,2,2,2,  ,  ,  , 
2,24,110,0312,001,04,1,07,2,2,2,31,01,30,3
2,24,110,0312,002,03,1,07,2,2,2,31,01,30,3
2,24,110,0327,001,61,5,07,0,0,2,00,00,00,0
2,24,110,0331,001,04,2,01,2,2,2,  ,  ,  , 
2,24,112,0046,001,72,5,07,0,0,2,  ,  ,  , 
2,25,059,0045,001,03,1,07,2,2,2,31,01,30,3
2,25,059,0045,002,03,2,01,2,2,2,  ,  ,  , 
2,25,059,0045,003,03,2,01,2,2,2,  ,  ,  , 
2,25,059,0047,001,03,1,07,2,2,2,31,01,31,3
2,25,059,0047,002,03,1,07,2,2,2,31,01,30,3
2,25,059,0047,003,03,2,01,2,2,2,  ,  ,  , 
2,25,059,0047,004,03,2,01,2,2,2,  ,  ,  , 
2,25,059,0048,001,03,1,07,2,2,2,31,01,31,3
2,25,059,0048,002,03,1,07,2,2,2,31,01,30,3
2,25,059,0048,003,03,2,01,2,2,2,  ,  ,  , 
2,25,059,0048,004,03,2,01,2,2,2,  ,  ,  , 
2,25,101,0333,001,04,2,01,2,2,2,  ,  ,  , 
2,25,101,0338,001,14,1,07,2,2,2,31,11,31,2
2,25,101,0338,002,03,1,07,2,2,2,31,01,30,3
2,25,101,0349,001,03,1,07,2,2,2,31,01,30,3
2,25,101,0349,002,03,2,01,2,2,2,  ,  ,  , 
2,25,101,0349,003,03,2,01,2,2,2,  ,  ,  , 
2,25,101,0354,001,03,2,01,2,2,2,  ,  ,  , 
2,25,101,0354,002,03,2,01,2,2,2,  ,  ,  , 
2,25,101,0359,001,04,2,01,2,2,2,  ,  ,  , 
2,25,101,0361,001,03,2,01,2,2,2,  ,  ,  , 
2,25,101,0361,002,03,2,01,2,2,2,  ,  ,  , 
2,25,101,0361,003,03,2,01,2,2,2,  ,  ,  , 
2,25,101,0368,001,04,2,01,2,2,2,  ,  ,  , 
2,25,101,0370,001,03,2,01,2,2,2,  ,  ,  , 
2,25,101,0375,001,04,1,07,2,2,2,31,01,30,3
2,25,101,0376,001,03,1,07,2,2,2,31,01,30,3
2,25,101,0377,001,03,2,01,2,2,2,  ,  ,  , 
2,25,102,0127,001,03,2,01,2,2,2,  ,  ,  , 
2,25,104,0060,001,03,2,01,2,2,2,  ,  ,  , 
2,25,104,0060,002,03,2,01,2,2,2,  ,  ,  , 
2,25,104,0060,003,03,2,01,2,2,2,  ,  ,  , 
2,25,104,0060,004,03,2,01,2,2,2,  ,  ,  , 
2,25,106,0069,001,04,2,01,2,2,2,  ,  ,  , 
2,25,108,0448,001,04,2,01,2,2,2,  ,  ,  , 
2,25,108,0453,001,03,2,01,2,2,2,  ,  ,  , 
2,25,108,0472,001,04,2,01,2,2,2,  ,  ,  , 
2,25,108,0481,001,03,2,01,2,2,2,  ,  ,  , 
2,25,109,0096,001,03,2,01,2,2,2,  ,  ,  , 
2,25,109,0096,002,03,2,01,2,2,2,  ,  ,  , 
2,25,109,0096,003,03,2,01,2,2,2,  ,  ,  , 
2,25,109,0098,001,61,5,07,0,0,2,00,00,00,0
2,25,109,0099,001,04,2,01,2,2,2,  ,  ,  , 
2,25,109,0110,001,04,2,01,2,2,2,  ,  ,  , 
2,25,109,0112,001,03,2,01,2,2,2,  ,  ,  , 
2,25,109,0112,002,03,2,01,2,2,2,  ,  ,  , 
2,25,109,0112,003,03,2,01,2,2,2,  ,  ,  , 
2,25,109,0112,004,03,2,01,2,2,2,  ,  ,  , 
2,25,110,0127,001,03,2,01,2,2,2,  ,  ,  , 
2,25,110,0132,001,14,2,01,2,2,2,  ,  ,  , 
2,25,110,0133,001,04,1,07,2,2,2,31,01,31,2
2,25,110,0133,002,04,2,01,2,2,2,  ,  ,  , 
2,25,110,0137,001,03,2,01,1,2,2,  ,  ,  , 
2,25,110,0139,001,04,1,07,2,2,2,31,01,30,3
2,25,112,0024,001,04,1,07,2,2,2,31,01,30,3
2,25,112,0025,001,14,1,07,2,2,2,31,11,31,3
2,25,113,0065,001,04,2,01,1,2,2,  ,  ,  , 
2,25,113,0067,001,61,5,07,0,0,2,00,00,00,0
2,25,113,0071,001,03,2,01,2,2,2,  ,  ,  , 
2,25,115,0170,001,04,1,07,2,2,2,31,01,30,3
2,25,115,0173,001,04,2,01,2,2,2,  ,  ,  , 
2,25,115,0179,001,03,2,01,2,2,2,  ,  ,  , 
2,25,115,0190,001,61,5,07,0,0,2,00,00,00,0
2,25,116,0036,001,03,2,01,1,2,2,  ,  ,  , 
2,25,117,0043,001,03,2,01,2,2,2,  ,  ,  , 
2,25,118,0034,001,03,1,07,2,2,2,31,01,30,3
2,25,118,0036,001,03,2,01,2,2,2,  ,  ,  , 
2,25,118,0036,002,03,2,01,2,2,2,  ,  ,  , 
2,25,118,0036,003,03,2,01,2,2,2,  ,  ,  , 
