資料区分,都道府県コード,警察署等コード,本票番号,補充票番号,当事者種別,乗車別,乗車等の区分,エアバッグの装備,サイドエアバッグの装備,人身損傷程度,用途別,車両形状,車両の衝突部位,車両の損壊程度
2,40,121,0115,001,04,2,01,2,2,2,  ,  ,  , 
2,40,121,0116,001,03,2,01,1,2,2,  ,  ,  , 
2,40,123,0098,001,03,2,01,2,2,2,  ,  ,  , 
2,40,123,0099,001,03,1,07,2,2,2,31,01,30,3
2,40,124,0179,001,17,2,01,2,2,2,  ,  ,  , 
2,40,124,0184,001,04,1,07,2,2,2,31,01,31,3
2,40,125,0258,001,07,2,01,2,2,2,  ,  ,  , 
2,40,125,0264,001,03,2,01,2,2,2,  ,  ,  , 
2,40,125,0265,001,34,2,01,0,0,2,  ,  ,  , 
2,40,125,0269,001,61,5,07,0,0,1,00,00,00,0
2,40,125,0271,001,04,2,01,2,2,2,  ,  ,  , 
2,40,126,0137,001,03,1,07,2,2,2,31,01,30,3
2,40,126,0146,001,04,2,01,1,1,2,  ,  ,  , 
2,40,127,0299,001,03,2,01,2,2,2,  ,  ,  , 
2,40,127,0313,001,03,1,07,2,2,2,31,01,30,3
2,40,127,0316,001,03,1,07,2,2,2,31,01,37,3
2,40,127,0316,002,03,2,01,2,2,2,  ,  ,  , 
2,40,127,0317,001,03,1,07,2,2,2,31,01,30,3
2,40,128,0295,001,04,2,01,2,2,2,  ,  ,  , 
2,40,128,0307,001,04,1,07,2,2,2,31,01,30,3
2,40,128,0310,001,14,1,07,2,2,2,31,11,30,3
2,40,128,0312,001,03,2,01,1,1,2,  ,  ,  , 
2,40,128,0312,002,03,2,01,1,1,2,  ,  ,  , 
2,40,128,0312,003,03,2,01,1,1,2,  ,  ,  , 
2,40,128,0313,001,03,2,01,2,2,2,  ,  ,  , 
2,40,129,0382,001,04,2,01,2,2,2,  ,  ,  , 
2,40,129,0385,001,03,2,01,2,2,2,  ,  ,  , 
2,40,129,0385,002,03,2,01,2,2,2,  ,  ,  , 
2,40,129,0388,001,04,2,01,1,1,2,  ,  ,  , 
2,40,129,0388,002,04,2,01,1,1,2,  ,  ,  , 
2,40,129,0389,001,04,2,01,2,2,2,  ,  ,  , 
2,40,129,0393,001,04,2,01,2,2,2,  ,  ,  , 
2,40,129,0398,001,03,2,01,2,2,2,  ,  ,  , 
2,40,129,0398,002,03,2,01,2,2,2,  ,  ,  , 
2,40,129,0401,001,03,2,01,2,2,2,  ,  ,  , 
2,40,129,0402,001,04,1,07,2,2,2,31,01,30,3
2,40,129,0404,001,04,1,07,2,2,2,31,01,60,3
2,40,129,0413,001,03,1,07,2,2,2,31,01,36,3
2,40,130,0204,001,03,2,01,2,2,2,  ,  ,  , 
2,40,130,0204,002,03,2,01,2,2,2,  ,  ,  , 
2,40,130,0204,003,03,2,01,2,2,2,  ,  ,  , 
2,40,130,0211,001,03,2,01,2,2,2,  ,  ,  , 
2,40,130,0213,001,03,2,01,2,2,2,  ,  ,  , 
2,40,131,0403,001,04,1,07,2,2,2,31,01,13,2
2,40,131,0403,002,03,1,07,2,2,2,31,01,13,2
2,40,131,0404,001,04,2,01,2,2,2,  ,  ,  , 
2,40,131,0409,001,03,1,07,2,2,2,31,01,31,2
2,40,131,0409,002,03,1,07,2,2,2,31,01,30,3
2,40,131,0418,001,03,2,01,2,2,2,  ,  ,  , 
2,40,131,0418,002,03,2,01,2,2,2,  ,  ,  , 
2,40,131,0427,001,03,2,01,2,2,2,  ,  ,  , 
2,40,131,0430,001,03,2,01,2,2,2,  ,  ,  , 
2,40,131,0430,002,03,2,01,2,2,2,  ,  ,  , 
2,40,131,0438,001,03,2,01,2,2,2,  ,  ,  , 
2,40,131,0441,001,04,2,01,2,2,2,  ,  ,  , 
2,41,059,0031,001,03,1,07,2,2,2,31,01,31,1
2,41,059,0031,002,03,2,01,1,2,2,  ,  ,  , 
2,41,059,0031,003,03,2,01,1,2,2,  ,  ,  , 
2,41,101,0463,001,03,1,07,2,2,2,31,01,30,3
2,41,101,0472,001,04,2,01,2,2,2,  ,  ,  , 
2,41,101,0482,001,03,2,01,2,2,2,  ,  ,  , 
2,41,101,0489,001,03,2,01,2,2,2,  ,  ,  , 
2,41,101,0489,002,03,2,01,2,2,2,  ,  ,  , 
2,41,101,0489,003,03,2,01,2,2,2,  ,  ,  , 
2,41,101,0493,001,03,2,01,2,2,2,  ,  ,  , 
2,41,101,0493,002,03,2,01,2,2,2,  ,  ,  , 
2,41,101,0498,001,03,1,07,1,2,2,31,01,31,2
2,41,101,0498,002,03,1,07,2,2,2,31,01,30,3
2,41,101,0498,003,03,2,01,1,2,2,  ,  ,  , 
2,41,101,0498,004,03,2,01,2,2,2,  ,  ,  , 
2,41,102,0360,001,03,2,01,2,2,2,  ,  ,  , 
2,41,102,0374,001,03,2,01,1,2,2,  ,  ,  , 
2,41,102,0375,001,03,2,01,2,2,2,  ,  ,  , 
2,41,102,0377,001,03,1,07,1,2,2,31,01,50,1
2,41,102,0382,001,04,2,01,1,2,2,  ,  ,  , 
2,41,102,0382,002,04,2,01,1,2,2,  ,  ,  , 
2,41,103,0272,001,03,1,07,2,2,2,31,01,31,2
2,41,103,0278,001,61,5,07,0,0,2,00,00,00,0
2,41,103,0281,001,03,2,01,2,2,2,  ,  ,  , 
2,41,103,0291,001,03,1,07,1,2,2,31,01,50,1
2,41,103,0291,002,04,1,07,2,2,4,31,01,10,3
2,41,103,0291,003,03,1,07,2,2,4,31,01,20,3
2,41,103,0298,001,04,1,07,2,2,2,31,01,10,3
2,41,104,0229,001,03,1,07,2,2,2,31,01,70,3
2,41,104,0229,002,04,2,01,2,2,2,  ,  ,  , 
2,41,104,0230,001,03,1,07,2,2,2,31,01,10,2
2,41,104,0236,001,14,2,01,2,2,2,  ,  ,  , 
2,41,104,0242,001,61,5,07,0,0,2,00,00,00,0
2,41,105,0123,001,03,1,07,2,2,2,31,01,60,3
2,41,105,0124,001,04,1,07,2,2,2,31,01,20,2
2,41,105,0126,001,03,2,01,2,2,2,  ,  ,  , 
2,41,105,0126,002,03,2,01,2,2,2,  ,  ,  , 
2,41,106,0175,001,04,1,07,2,2,2,31,01,30,3
2,41,106,0186,001,03,2,01,2,2,2,  ,  ,  , 
2,41,106,0189,001,03,2,01,2,2,2,  ,  ,  , 
2,41,107,0311,001,03,2,01,2,2,2,  ,  ,  , 
2,41,107,0311,002,03,2,01,2,2,2,  ,  ,  , 
2,41,107,0311,003,03,2,01,2,2,2,  ,  ,  , 
2,41,107,0311,004,03,2,01,2,2,2,  ,  ,  , 
2,41,107,0311,005,03,2,01,2,2,2,  ,  ,  , 
2,41,107,0311,006,03,2,01,2,2,2,  ,  ,  , 
2,41,107,0323,001,03,2,01,2,2,2,  ,  ,  , 
2,41,107,0339,001,03,2,01,2,2,2,  ,  ,  , 
2,41,107,0339,002,03,1,07,2,2,2,31,01,60,3
2,41,107,0344,001,03,2,01,2,2,2,  ,  ,  , 
2,41,108,0080,001,03,1,07,2,2,2,31,01,30,3
2,41,109,0019,001,03,2,01,2,2,2,  ,  ,  , 
2,41,109,0020,001,03,2,01,2,2,2,  ,  ,  , 
2,41,111,0191,001,03,1,07,2,2,2,31,01,30,3
2,41,111,0193,001,03,2,01,2,2,2,  ,  ,  , 
2,41,111,0209,001,03,2,01,2,2,2,  ,  ,  , 
2,41,111,0209,002,03,2,01,2,2,2,  ,  ,  , 
2,41,111,0213,001,72,5,07,0,0,2,  ,  ,  , 
2,41,111,0214,001,34,2,01,0,0,2,  ,  ,  , 
2,41,112,0162,001,71,5,07,0,0,2,  ,  ,  , 
2,41,112,0163,001,03,2,01,1,2,2,  ,  ,  , 
2,41,112,0163,002,03,2,01,2,2,2,  ,  ,  , 
2,41,112,0163,003,03,2,01,2,2,2,  ,  ,  , 
2,41,112,0163,004,03,2,01,2,2,2,  ,  ,  , 
2,41,113,0155,001,03,2,01,2,2,2,  ,  ,  , 
2,41,113,0161,001,04,2,01,2,2,2,  ,  ,  , 
2,41,113,0163,001,03,2,01,2,2,2,  ,  ,  , 
2,41,114,0093,001,04,1,07,1,2,2,31,01,30,1
2,41,114,0093,002,03,1,07,1,2,2,31,01,30,1
2,41,114,0093,003,03,1,07,1,2,2,31,01,30,3
2,41,114,0093,004,14,2,01,1,2,2,  ,  ,  , 
2,41,114,0093,005,03,2,01,2,2,2,  ,  ,  , 
2,41,122,0468,001,03,2,01,2,2,2,  ,  ,  , 
2,41,122,0468,002,03,2,01,2,2,2,  ,  ,  , 
2,41,122,0486,001,03,2,01,2,2,2,  ,  ,  , 
2,41,122,0486,002,03,2,01,2,2,2,  ,  ,  , 
2,41,122,0488,001,03,1,07,1,2,2,31,01,50,1
2,41,122,0498,001,03,1,07,2,2,2,31,01,30,3
2,41,122,0507,001,03,1,07,2,2,4,31,01,10,2
2,41,123,0339,001,04,2,01,2,2,2,  ,  ,  , 
2,41,123,0339,002,04,2,01,2,2,2,  ,  ,  , 
2,41,123,0339,003,04,2,01,2,2,2,  ,  ,  , 
2,41,123,0349,001,04,2,01,2,2,2,  ,  ,  , 
2,41,123,0358,001,03,2,01,2,2,2,  ,  ,  , 
2,41,123,0358,002,04,1,07,2,2,2,31,01,30,3
2,42,059,0058,001,03,2,01,2,2,2,  ,  ,  , 
2,42,059,0059,001,03,2,01,1,1,2,  ,  ,  , 
2,42,059,0059,002,03,2,01,1,1,1,  ,  ,  , 
2,42,059,0059,003,03,2,01,2,2,2,  ,  ,  , 
2,42,059,0061,001,03,2,01,2,2,2,  ,  ,  , 
2,42,059,0061,002,03,2,01,2,2,2,  ,  ,  , 
2,42,059,0061,003,03,2,01,2,2,2,  ,  ,  , 
2,42,101,1087,001,03,2,01,1,2,2,  ,  ,  , 
2,42,101,1088,001,03,2,01,2,2,2,  ,  ,  , 
2,42,101,1088,002,03,2,01,2,2,2,  ,  ,  , 
2,42,101,1088,003,03,2,01,2,2,2,  ,  ,  , 
2,42,101,1098,001,03,2,01,2,2,2,  ,  ,  , 
2,42,101,1100,001,03,2,01,2,2,2,  ,  ,  , 
2,42,101,1110,001,03,2,01,2,2,2,  ,  ,  , 
2,42,101,1121,001,04,2,01,2,2,2,  ,  ,  , 
2,42,101,1127,001,03,2,01,1,2,2,  ,  ,  , 
2,42,101,1130,001,04,2,01,2,2,2,  ,  ,  , 
2,42,101,1133,001,03,2,01,2,2,2,  ,  ,  , 
2,42,101,1136,001,03,2,01,2,2,2,  ,  ,  , 
2,42,101,1141,001,04,2,01,2,2,2,  ,  ,  , 
2,42,101,1141,002,04,2,01,2,2,2,  ,  ,  , 
2,42,101,1161,001,03,2,01,2,2,2,  ,  ,  , 
2,42,101,1166,001,14,2,01,2,2,2,  ,  ,  , 
2,42,101,1172,001,04,2,01,2,2,2,  ,  ,  , 
2,42,101,1175,001,04,2,01,1,2,2,  ,  ,  , 
2,42,101,1175,002,04,2,01,2,2,2,  ,  ,  , 
2,42,101,1181,001,04,2,01,2,2,2,  ,  ,  , 
2,42,101,1184,001,03,2,01,2,2,2,  ,  ,  , 
2,42,101,1186,001,03,2,01,2,2,2,  ,  ,  , 
2,42,101,1190,001,03,2,01,2,2,2,  ,  ,  , 
2,42,101,1191,001,17,2,01,2,2,2,  ,  ,  , 
2,42,101,1201,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2597,001,04,2,01,2,2,2,  ,  ,  , 
2,42,103,2599,001,04,1,07,2,2,2,31,01,30,3
2,42,103,2600,001,04,1,07,2,2,2,31,01,30,3
2,42,103,2607,001,03,1,07,2,2,2,31,01,30,3
2,42,103,2612,001,03,1,07,2,2,2,31,01,30,3
2,42,103,2614,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2616,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2621,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2627,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2631,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2631,002,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2647,001,03,1,07,2,2,2,31,01,30,3
2,42,103,2662,001,04,2,01,2,2,2,  ,  ,  , 
2,42,103,2667,001,04,2,01,2,2,2,  ,  ,  , 
2,42,103,2667,002,04,2,01,2,2,2,  ,  ,  , 
2,42,103,2678,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2684,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2689,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2690,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2692,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2709,001,04,2,01,2,2,2,  ,  ,  , 
2,42,103,2716,001,04,2,01,1,2,2,  ,  ,  , 
2,42,103,2728,001,51,1,07,0,0,2,00,00,20,3
2,42,103,2730,001,03,1,07,2,2,2,31,01,30,3
2,42,103,2730,002,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2751,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2769,001,04,2,01,2,2,2,  ,  ,  , 
2,42,103,2777,001,04,2,01,2,2,2,  ,  ,  , 
2,42,103,2784,001,04,1,07,2,2,2,31,01,30,3
2,42,103,2791,001,03,1,07,2,2,2,31,01,30,3
2,42,103,2798,001,03,1,07,2,2,2,31,01,20,3
2,42,103,2809,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2819,001,03,2,01,1,2,2,  ,  ,  , 
2,42,103,2820,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2820,002,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2837,001,04,2,01,2,2,2,  ,  ,  , 
2,42,103,2838,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2839,001,03,1,07,2,2,2,31,01,30,3
2,42,103,2840,001,04,1,07,2,2,2,31,01,30,3
2,42,103,2845,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2845,002,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2847,001,03,2,01,1,2,2,  ,  ,  , 
2,42,103,2847,002,03,2,01,1,2,2,  ,  ,  , 
2,42,103,2848,001,04,2,01,2,2,2,  ,  ,  , 
2,42,103,2848,002,04,2,01,2,2,2,  ,  ,  , 
2,42,103,2855,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2858,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2858,002,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2866,001,11,1,07,2,2,2,01,11,20,3
2,42,103,2868,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2869,001,04,2,01,2,2,2,  ,  ,  , 
2,42,103,2876,001,03,2,01,2,2,2,  ,  ,  , 
2,42,103,2877,001,04,2,01,1,2,2,  ,  ,  , 
2,42,103,2882,001,04,2,01,2,2,2,  ,  ,  , 
2,42,104,0247,001,04,2,01,1,2,2,  ,  ,  , 
2,42,104,0247,002,04,2,01,2,2,2,  ,  ,  , 
2,42,104,0255,001,03,1,07,2,2,2,01,01,30,3
2,42,105,0226,001,04,1,07,1,2,2,31,01,10,2
2,42,105,0228,001,04,2,01,2,2,2,  ,  ,  , 
2,42,107,0321,001,03,1,07,2,2,2,31,01,30,3
2,42,107,0326,001,03,2,01,2,2,2,  ,  ,  , 
2,42,107,0328,001,03,2,01,2,2,2,  ,  ,  , 
2,42,107,0332,001,03,2,01,2,2,2,  ,  ,  , 
2,42,107,0333,001,03,2,01,2,2,2,  ,  ,  , 
2,42,107,0338,001,03,2,01,2,2,2,  ,  ,  , 
2,42,109,1456,001,03,2,01,2,2,2,  ,  ,  , 
2,42,109,1463,001,04,2,01,2,2,2,  ,  ,  , 
2,42,109,1464,001,03,2,01,2,2,2,  ,  ,  , 
2,42,109,1474,001,04,2,01,1,2,2,  ,  ,  , 
2,42,109,1479,001,03,1,07,2,2,2,31,01,30,3
2,42,109,1485,001,03,2,01,2,2,2,  ,  ,  , 
2,42,109,1488,001,04,1,07,2,2,2,31,01,30,3
2,42,109,1494,001,04,2,01,2,2,2,  ,  ,  , 
2,42,109,1494,002,04,2,01,2,2,2,  ,  ,  , 
2,42,109,1494,003,04,2,01,2,2,2,  ,  ,  , 
2,42,109,1504,001,03,1,07,2,2,2,31,01,30,3
2,42,109,1507,001,04,2,01,2,2,2,  ,  ,  , 
2,42,109,1512,001,03,2,01,1,2,2,  ,  ,  , 
2,42,109,1512,002,03,2,01,2,2,2,  ,  ,  , 
2,42,109,1516,001,03,2,01,2,2,2,  ,  ,  , 
2,42,109,1516,002,03,2,01,2,2,2,  ,  ,  , 
2,42,109,1520,001,03,2,01,2,2,2,  ,  ,  , 
2,42,109,1522,001,03,2,01,2,2,2,  ,  ,  , 
2,42,109,1528,001,13,2,01,2,2,2,  ,  ,  , 
2,42,109,1559,001,04,2,01,2,2,2,  ,  ,  , 
2,42,109,1566,001,04,2,01,2,2,2,  ,  ,  , 
2,42,109,1568,001,04,2,01,1,2,2,  ,  ,  , 
2,42,109,1569,001,03,2,01,2,2,2,  ,  ,  , 
2,42,109,1573,001,14,1,07,2,2,2,31,11,30,3
2,42,109,1576,001,03,2,01,2,2,2,  ,  ,  , 
2,42,109,1577,001,03,2,01,2,2,2,  ,  ,  , 
2,42,109,1580,001,03,2,01,2,2,2,  ,  ,  , 
2,42,111,1093,001,03,1,07,2,2,2,31,01,30,3
2,42,111,1100,001,04,2,01,2,2,2,  ,  ,  , 
2,42,111,1104,001,03,2,01,2,2,2,  ,  ,  , 
2,42,111,1104,002,03,2,01,2,2,2,  ,  ,  , 
2,42,111,1104,003,03,2,01,2,2,2,  ,  ,  , 
2,42,111,1104,004,03,2,01,2,2,2,  ,  ,  , 
2,42,111,1120,001,03,2,01,2,2,2,  ,  ,  , 
2,42,111,1137,001,03,1,07,2,2,2,31,01,30,3
2,42,111,1137,002,04,2,01,2,2,2,  ,  ,  , 
2,42,111,1138,001,13,2,01,2,2,2,  ,  ,  , 
2,42,111,1145,001,03,2,01,2,2,2,  ,  ,  , 
2,42,111,1145,002,03,2,01,2,2,2,  ,  ,  , 
2,42,111,1156,001,03,2,01,1,1,2,  ,  ,  , 
2,42,111,1157,001,03,2,01,1,2,2,  ,  ,  , 
2,42,111,1166,001,03,1,07,2,2,2,31,01,30,3
2,42,111,1172,001,04,1,07,2,2,2,31,01,10,2
2,42,111,1176,001,03,2,01,1,1,2,  ,  ,  , 
2,42,111,1187,001,03,2,01,2,2,2,  ,  ,  , 
2,42,111,1187,002,03,2,01,2,2,2,  ,  ,  , 
2,42,111,1188,001,03,2,01,2,2,2,  ,  ,  , 
2,42,111,1198,001,03,2,01,1,2,2,  ,  ,  , 
2,42,111,1204,001,61,5,07,0,0,2,00,00,00,0
2,42,111,1219,001,14,1,07,2,2,2,01,11,30,3
2,42,111,1226,001,03,1,07,2,2,2,31,01,30,3
2,42,111,1226,002,03,2,01,2,2,2,  ,  ,  , 
2,42,111,1226,003,03,2,01,2,2,2,  ,  ,  , 
2,42,111,1228,001,03,2,01,2,2,2,  ,  ,  , 
2,42,111,1231,001,04,2,01,1,2,2,  ,  ,  , 
2,42,111,1232,001,03,2,01,2,2,2,  ,  ,  , 
2,42,111,1234,001,03,2,01,1,1,2,  ,  ,  , 
2,42,112,0333,001,36,2,01,0,0,2,  ,  ,  , 
2,42,112,0341,001,03,2,01,2,2,2,  ,  ,  , 
2,42,112,0341,002,03,2,01,2,2,2,  ,  ,  , 
2,42,112,0351,001,03,2,01,2,2,2,  ,  ,  , 
2,42,112,0355,001,03,2,01,2,2,2,  ,  ,  , 
2,42,112,0355,002,03,2,01,2,2,2,  ,  ,  , 
2,42,112,0358,001,03,2,01,2,2,2,  ,  ,  , 
2,42,112,0384,001,04,2,01,1,2,2,  ,  ,  , 
2,42,113,0307,001,04,2,01,2,2,2,  ,  ,  , 
2,42,113,0308,001,03,1,07,2,2,2,31,01,30,3
2,42,113,0310,001,03,2,01,2,2,2,  ,  ,  , 
2,42,113,0318,001,13,1,07,2,2,2,01,11,31,3
2,42,113,0318,002,03,1,07,2,2,2,31,01,30,3
2,42,113,0320,001,03,2,01,2,2,2,  ,  ,  , 
2,42,113,0343,001,03,2,01,2,2,2,  ,  ,  , 
2,42,113,0343,002,03,2,01,2,2,2,  ,  ,  , 
2,42,113,0343,003,03,2,01,2,2,2,  ,  ,  , 
2,42,113,0353,001,03,2,01,2,2,2,  ,  ,  , 
2,42,113,0353,002,03,2,01,2,2,2,  ,  ,  , 
2,42,114,0549,001,04,2,01,2,2,2,  ,  ,  , 
2,42,114,0550,001,04,2,01,2,2,2,  ,  ,  , 
2,42,114,0559,001,03,1,07,2,2,2,31,01,80,3
2,42,114,0567,001,03,1,07,2,2,2,31,01,30,3
2,42,114,0601,001,03,1,07,2,2,2,31,01,20,2
2,42,114,0605,001,03,2,01,2,2,2,  ,  ,  , 
2,42,116,0486,001,03,2,01,2,2,2,  ,  ,  , 
2,42,116,0486,002,03,2,01,2,2,2,  ,  ,  , 
2,42,116,0486,003,03,2,01,2,2,2,  ,  ,  , 
2,42,116,0507,001,03,2,01,2,2,2,  ,  ,  , 
2,42,116,0507,002,03,2,01,2,2,2,  ,  ,  , 
2,42,116,0517,001,04,2,01,2,2,2,  ,  ,  , 
2,42,116,0520,001,51,1,07,0,0,2,00,00,20,4
2,42,116,0531,001,03,1,07,2,2,2,31,01,30,3
2,42,116,0533,001,03,2,01,2,2,2,  ,  ,  , 
2,42,117,0209,001,03,2,01,1,2,2,  ,  ,  , 
2,42,117,0213,001,03,2,01,2,2,2,  ,  ,  , 
2,42,117,0213,002,03,2,01,2,2,2,  ,  ,  , 
2,42,117,0216,001,14,2,01,1,2,2,  ,  ,  , 
2,42,117,0220,001,04,1,07,2,2,2,31,01,30,3
2,42,117,0221,001,04,2,01,2,2,2,  ,  ,  , 
2,42,118,0124,001,61,5,07,0,0,2,00,00,00,0
2,42,118,0129,001,03,2,01,2,2,2,  ,  ,  , 
2,42,118,0129,002,03,2,01,2,2,2,  ,  ,  , 
2,42,119,0068,001,03,2,01,2,2,2,  ,  ,  , 
2,42,119,0070,001,03,2,01,2,2,2,  ,  ,  , 
2,42,120,1003,001,61,5,07,0,0,2,00,00,00,0
2,42,120,1008,001,04,2,01,2,2,2,  ,  ,  , 
2,42,120,1026,001,04,2,01,2,2,2,  ,  ,  , 
2,42,120,1029,001,03,2,01,1,1,2,  ,  ,  , 
2,42,120,1029,002,03,2,01,2,2,2,  ,  ,  , 
2,42,120,1030,001,04,2,01,2,2,2,  ,  ,  , 
2,42,120,1036,001,04,2,01,1,2,2,  ,  ,  , 
2,42,120,1036,002,04,2,01,1,2,2,  ,  ,  , 
2,42,120,1036,003,04,2,01,1,2,2,  ,  ,  , 
2,42,120,1038,001,04,2,01,2,2,2,  ,  ,  , 
2,42,120,1049,001,04,1,07,2,2,2,31,01,30,3
2,42,120,1050,001,03,1,07,2,2,2,31,01,30,3
2,42,120,1051,001,14,2,01,2,2,2,  ,  ,  , 
2,42,120,1059,001,13,2,01,2,2,2,  ,  ,  , 
2,42,120,1075,001,03,1,07,2,2,2,31,01,30,3
2,42,120,1079,001,03,2,01,2,2,2,  ,  ,  , 
2,42,120,1084,001,03,2,01,1,2,2,  ,  ,  , 
2,42,120,1092,001,04,2,01,2,2,2,  ,  ,  , 
2,42,120,1103,001,03,2,01,2,2,2,  ,  ,  , 
2,42,120,1106,001,04,2,01,2,2,2,  ,  ,  , 
2,42,120,1107,001,03,1,07,2,2,2,31,01,30,3
2,42,120,1107,002,03,2,01,2,2,2,  ,  ,  , 
2,43,059,0298,001,13,2,01,2,2,2,  ,  ,  , 
2,43,059,0298,002,13,2,01,2,2,2,  ,  ,  , 
2,43,059,0298,003,13,2,01,2,2,2,  ,  ,  , 
2,43,059,0299,001,03,1,07,2,2,2,31,01,30,3
2,43,059,0300,001,03,1,07,2,2,2,31,01,31,2
2,43,059,0300,002,03,1,07,2,2,2,31,01,35,2
2,43,059,0300,003,03,2,01,2,2,2,  ,  ,  , 
2,43,059,0300,004,03,2,01,2,2,2,  ,  ,  , 
2,43,059,0300,005,03,2,01,2,2,2,  ,  ,  , 
2,43,059,0302,001,03,1,07,2,2,2,31,01,30,3
2,43,059,0302,002,03,2,01,2,2,2,  ,  ,  , 
2,43,059,0302,003,03,2,01,2,2,2,  ,  ,  , 
2,43,059,0305,001,03,2,01,2,2,2,  ,  ,  , 
2,43,059,0305,002,03,2,01,2,2,2,  ,  ,  , 
2,43,059,0309,001,03,2,01,2,2,2,  ,  ,  , 
2,43,059,0309,002,03,2,01,2,2,2,  ,  ,  , 
2,43,059,0309,003,03,2,01,2,2,2,  ,  ,  , 
2,43,059,0312,001,13,1,07,2,2,2,31,11,80,3
2,43,059,0313,001,13,1,07,2,2,2,31,11,30,3
2,43,059,0313,002,13,2,01,2,2,2,  ,  ,  , 
2,43,059,0314,001,03,1,07,2,2,2,31,01,73,3
2,43,059,0316,001,13,2,01,2,2,2,  ,  ,  , 
2,43,059,0317,001,13,2,01,2,2,2,  ,  ,  , 
2,43,059,0318,001,03,2,01,2,2,2,  ,  ,  , 
2,43,059,0318,002,03,2,01,2,2,2,  ,  ,  , 
2,43,059,0319,001,03,1,07,2,2,2,31,01,31,2
2,43,059,0319,002,03,2,01,2,2,2,  ,  ,  , 
2,43,059,0319,003,03,2,01,2,2,2,  ,  ,  , 
2,43,059,0320,001,03,1,07,2,2,2,31,01,30,3
2,43,059,0320,002,03,2,01,2,2,2,  ,  ,  , 
2,43,059,0325,001,03,1,07,2,2,2,31,01,31,3
2,43,059,0325,002,13,1,07,2,2,2,31,11,30,3
2,43,059,0325,003,04,2,01,1,2,2,  ,  ,  , 
2,43,059,0325,004,04,2,01,1,2,2,  ,  ,  , 
2,43,059,0327,001,03,2,01,2,2,2,  ,  ,  , 
2,43,059,0328,001,03,2,01,2,2,2,  ,  ,  , 
2,43,101,0484,001,03,1,07,2,2,2,01,01,30,3
2,43,101,0488,001,04,2,01,2,2,2,  ,  ,  , 
2,43,101,0490,001,03,2,01,2,2,2,  ,  ,  , 
2,43,101,0501,001,04,2,01,2,2,2,  ,  ,  , 
2,43,101,0503,001,03,2,01,2,2,2,  ,  ,  , 
2,43,101,0529,001,61,5,07,0,0,2,00,00,00,0
2,43,102,0353,001,51,2,01,0,0,2,  ,  ,  , 
2,43,102,0353,002,51,2,01,0,0,2,  ,  ,  , 
2,43,102,0376,001,03,2,01,2,2,2,  ,  ,  , 
2,43,102,0377,001,04,1,07,2,2,2,31,01,20,3
2,43,102,0377,002,04,2,01,2,2,2,  ,  ,  , 
2,43,102,0380,001,03,2,01,2,2,2,  ,  ,  , 
2,43,102,0380,002,03,2,01,2,2,2,  ,  ,  , 
2,43,103,0681,001,03,2,01,2,2,2,  ,  ,  , 
2,43,103,0681,002,03,2,01,2,2,2,  ,  ,  , 
2,43,103,0681,003,03,2,01,2,2,2,  ,  ,  , 
2,43,103,0681,004,03,2,01,2,2,2,  ,  ,  , 
2,43,103,0686,001,51,2,01,0,0,2,  ,  ,  , 
2,43,103,0686,002,51,2,01,0,0,2,  ,  ,  , 
2,43,103,0686,003,51,2,01,0,0,2,  ,  ,  , 
2,43,103,0687,001,04,2,01,2,2,2,  ,  ,  , 
2,43,103,0687,002,04,2,01,2,2,2,  ,  ,  , 
2,43,103,0692,001,03,2,01,2,2,2,  ,  ,  , 
2,43,103,0692,002,03,2,01,2,2,2,  ,  ,  , 
2,43,103,0698,001,04,2,01,2,2,2,  ,  ,  , 
2,43,103,0701,001,03,1,07,2,2,2,31,01,30,3
2,43,103,0701,002,14,2,01,2,2,2,  ,  ,  , 
2,43,103,0704,001,14,2,01,2,2,2,  ,  ,  , 
2,43,103,0704,002,14,2,01,2,2,2,  ,  ,  , 
2,43,103,0714,001,17,2,01,2,2,2,  ,  ,  , 
